"Kodeunit","kdbeli","nofaktur","tglfaktur","tglkembali","jmlpak","jmlkg","nilai","mutasi","nilaibayar","Batal",
"29","L00052","FAK201811V01049","22/11/2018 0:00:00","30/11/2018 0:00:00","624","28,08","4055999,38","0","0","",
"29","L00052","FAK201810V00901","17/10/2018 0:00:00","26/10/2018 0:00:00","672","30,24","5436479,66","0","0","",
"29","L00052","FAK201809V00759","18/09/2018 0:00:00","26/10/2018 0:00:00","672","30,24","4367999,33","0","0","",
"29","L00052","FAK201808V00627","16/08/2018 0:00:00","23/08/2018 0:00:00","672","30,24","6431040","0","0","",
"29","L00052","FAK201807V00503","13/07/2018 0:00:00","17/07/2018 0:00:00","624","28,08","6008640","0","0","",
"29","L07083","FAK201802V00112","28/02/2018 0:00:00","19/03/2018 0:00:00","2688","122,4","19807006,56","0","0","",
"29","L07275","FAK201811V01014","14/11/2018 0:00:00","30/11/2018 0:00:00","800","200","8272000","0","0","",
"29","L07182","FAK201905V00423","29/05/2019 0:00:00","29/07/2019 0:00:00","20400","3480","146784000","0","0","",
"29","L00052","FAK201805V00341","24/05/2018 0:00:00","25/05/2018 0:00:00","384","17,28","3696000","0","0","",
"29","L00052","FAK201805V00333","22/05/2018 0:00:00","25/05/2018 0:00:00","576","25,92","5549280","0","0","",
"29","L07083","FAK201802V00111","28/02/2018 0:00:00","11/06/2018 0:00:00","29480","3260","135567841,2","0","0","",
"29","L07182","FAK201905V00424","29/05/2019 0:00:00","29/07/2019 0:00:00","20400","3480","146784000","0","0","",
"29","L00061","FAK201903V00169","12/03/2019 0:00:00","12/03/2019 0:00:00","384","18","2177759,76","0","0","",
"29","L00061","FAK201807V00514","18/07/2018 0:00:00","20/07/2018 0:00:00","288","13,92","1742400","0","0","",
"29","L00061","FAK201804V00226","25/04/2018 0:00:00","26/04/2018 0:00:00","240","12","1029600","0","0","",
"29","L07182","FAK201905V00425","22/05/2019 0:00:00","29/07/2019 0:00:00","12800","3200","132352000","0","0","",
"29","L07182","FAK201904V00314","30/04/2019 0:00:00","30/05/2019 0:00:00","13200","2760","115104000","0","0","",
"29","L07182","FAK201904V00315","30/04/2019 0:00:00","30/05/2019 0:00:00","16120","2572","108944000","0","0","",
"29","L07182","FAK201904V00316","30/04/2019 0:00:00","30/05/2019 0:00:00","13200","2760","115104000","0","0","",
"29","L07106","FAK201909V00711","19/09/2019 0:00:00","01/01/1900 0:00:00","288","57,6","8075998,56","0","0","",
"29","LO7287","FAK201909V00712","20/09/2019 0:00:00","01/01/1900 0:00:00","26400","1320","62726400","0","0","",
"29","L07182","FAK201904V00317","30/04/2019 0:00:00","30/05/2019 0:00:00","13200","2760","115104000","0","0","",
"29","LO7299","FAK201909V00729","25/09/2019 0:00:00","01/01/1900 0:00:00","25680","2604","113863200","0","0","",
"29","L07200","FAK201909V00741","27/09/2019 0:00:00","01/01/1900 0:00:00","20400","3480","146784000","0","0","",
"29","L07182","FAK201903V00211","28/03/2019 0:00:00","28/04/2019 0:00:00","18400","2560","118448000","0","0","",
"29","L00038","FAK201812V01168","27/12/2018 0:00:00","11/03/2019 0:00:00","624","31,2","2676960","0","0","",
"29","L00038","FAK201809V00721","07/09/2018 0:00:00","07/11/2018 0:00:00","720","36","3088800","0","0","",
"29","L00038","FAK201808V00626","15/08/2018 0:00:00","30/08/2018 0:00:00","720","36","3088800","0","0","",
"29","L00038","FAK201807V00490","10/07/2018 0:00:00","17/07/2018 0:00:00","720","36","3088800","0","0","",
"29","L07182","FAK201903V00212","28/03/2019 0:00:00","28/04/2019 0:00:00","16800","3120","130944000","0","0","",
"29","L07182","FAK201903V00213","28/03/2019 0:00:00","28/04/2019 0:00:00","16800","3120","130944000","0","0","",
"29","L07083","FAK201802V00115","28/02/2018 0:00:00","28/02/2018 0:00:00","1920","96","7756805,76","0","0","",
"29","L07083","FAK201802V00116","28/02/2018 0:00:00","01/03/2018 0:00:00","1920","480","19372805,76","0","0","",
"29","L07083","FAK201802V00117","28/02/2018 0:00:00","28/02/2018 0:00:00","480","24","4224000","0","0","",
"29","L07083","FAK201802V00104","26/02/2018 0:00:00","27/02/2018 0:00:00","1440","67,2","11971201,44","0","0","",
"29","L07083","FAK201802V00101","21/02/2018 0:00:00","22/02/2018 0:00:00","3200","221,6","17511200,96","0","0","",
"29","L07083","FAK201802V00102","21/02/2018 0:00:00","22/02/2018 0:00:00","1920","86,4","13728000","0","0","",
"29","L07083","FAK201802V00095","14/02/2018 0:00:00","15/02/2018 0:00:00","1280","125,6","9802400,96","0","0","",
"29","L07083","FAK201802V00096","14/02/2018 0:00:00","15/02/2018 0:00:00","720","36","6617516,4","0","0","",
"29","L07083","FAK201802V00089","12/02/2018 0:00:00","13/02/2018 0:00:00","3360","156","23361602,88","0","0","",
"29","L07083","FAK201802V00090","12/02/2018 0:00:00","13/02/2018 0:00:00","480","24","4411677,6","0","0","",
"29","L07083","FAK201802V00086","09/02/2018 0:00:00","10/02/2018 0:00:00","704","176","7103362,11","0","0","",
"29","L07182","FAK201810V00948","26/10/2018 0:00:00","07/11/2018 0:00:00","11160","1108,8","61019640","0","0","",
"29","L07266","FAK201906V00429","14/06/2019 0:00:00","24/06/2019 0:00:00","200","200","7999998,6","0","0","",
"29","L07248","FAK201802V00109","27/02/2018 0:00:00","26/04/2018 0:00:00","1160","157,4","7334800","0","0","",
"29","L07248","FAK201801V00073","31/01/2018 0:00:00","20/02/2018 0:00:00","3040","229","10830710","0","0","",
"29","L00060","FAK201804V00196","12/04/2018 0:00:00","13/04/2018 0:00:00","480","21,6","4593600","0","0","",
"29","L07143","FAK201902V00082","13/02/2019 0:00:00","19/03/2019 0:00:00","3428","360,44","18244119,52","0","0","",
"29","L07143","FAK201902V00083","13/02/2019 0:00:00","19/03/2019 0:00:00","102368","11129,38","491730412,8","0","0","",
"29","L07143","FAK201902V00081","13/02/2019 0:00:00","19/03/2019 0:00:00","7568","919,76","46274958,4","0","0","",
"29","L07143","FAK201901V00006","31/01/2019 0:00:00","02/04/2019 0:00:00","4488","748,8","32760314,4","0","0","",
"29","L07143","FAK201901V00019","18/01/2019 0:00:00","02/04/2019 0:00:00","26808","3222,96","140804796","0","0","",
"29","L07143","FAK201901V00003","09/01/2019 0:00:00","02/04/2019 0:00:00","144756","16315,58","714811042","0","0","",
"29","L07143","FAK201901V00004","09/01/2019 0:00:00","02/04/2019 0:00:00","4532","500,6","26388361,12","0","0","",
"29","L07143","FAK201901V00005","09/01/2019 0:00:00","02/04/2019 0:00:00","6496","1451,2","61978188,8","0","0","",
"29","L07143","FAK201812V01111","11/12/2018 0:00:00","21/01/2019 0:00:00","6224","1429,76","62529808","0","0","",
"29","L07143","FAK201812V01112","11/12/2018 0:00:00","18/02/2019 0:00:00","3800","842,96","35430815,2","0","0","",
"29","L07182","FAK201810V00949","26/10/2018 0:00:00","07/11/2018 0:00:00","16400","3560","148192000","0","0","",
"29","L07266","FAK201902V00145","28/02/2019 0:00:00","28/02/2019 0:00:00","200","200","7999998,6","0","0","",
"29","L07266","FAK201808V00699","31/08/2018 0:00:00","26/09/2018 0:00:00","202","202","8119998,59","0","0","",
"29","L07266","FAK201806V00414","22/06/2018 0:00:00","04/07/2018 0:00:00","100","100","5280000","0","0","",
"29","L07266","FAK201805V00326","18/05/2018 0:00:00","24/05/2018 0:00:00","160","160","8448000","0","0","",
"29","L07266","FAK201805V00276","08/05/2018 0:00:00","09/05/2018 0:00:00","20","20","1056000","0","0","",
"29","L07262","FAK201805V00368","30/05/2018 0:00:00","17/07/2018 0:00:00","9600","2400","102432000","0","0","",
"29","L07200","FAK201909V00743","27/09/2019 0:00:00","01/01/1900 0:00:00","12800","3200","132352000","0","0","",
"29","L07272","FAK201908V00599","07/08/2019 0:00:00","09/08/2019 0:00:00","1504","376","20410088,52","0","0","",
"29","L07182","FAK201810V00950","26/10/2018 0:00:00","07/11/2018 0:00:00","16400","3560","148192000","0","0","",
"29","L07272","FAK201908V00593","06/08/2019 0:00:00","08/08/2019 0:00:00","880","172","10145148,28","0","0","",
"29","L07272","FAK201907V00580","31/07/2019 0:00:00","02/08/2019 0:00:00","768","134,4","8265863,12","0","0","",
"29","L07272","FAK201907V00527","15/07/2019 0:00:00","17/07/2019 0:00:00","720","132","7973862,27","0","0","",
"29","L07272","FAK201907V00513","09/07/2019 0:00:00","11/07/2019 0:00:00","2224","239,2","18321171,97","0","0","",
"29","L07182","FAK201810V00951","26/10/2018 0:00:00","07/11/2018 0:00:00","14600","3380","140272000","0","0","",
"29","L07257","FAK201907V00531","19/07/2019 0:00:00","01/01/1900 0:00:00","23790","2108,1","106738500","0","0","",
"29","L07272","FAK201907V00498","02/07/2019 0:00:00","04/07/2019 0:00:00","640","121,6","7247604,23","0","0","",
"29","L07272","FAK201906V00472","27/06/2019 0:00:00","29/06/2019 0:00:00","3392","521,6","33812174,91","0","0","",
"29","L07272","FAK201906V00465","25/06/2019 0:00:00","27/06/2019 0:00:00","832","131,2","8415607,61","0","0","",
"29","L07272","FAK201906V00447","21/06/2019 0:00:00","23/06/2019 0:00:00","928","136","8999609,29","0","0","",
"29","L07272","FAK201906V00430","14/06/2019 0:00:00","16/06/2019 0:00:00","1152","51,84","22924650,37","0","0","",
"29","L07272","FAK201906V00431","14/06/2019 0:00:00","16/06/2019 0:00:00","1888","260,8","17714705,89","0","0","",
"29","L07272","FAK201905V00347","28/05/2019 0:00:00","29/05/2019 0:00:00","2160","97,2","43120180,41","0","0","",
"29","L07272","FAK201905V00350","28/05/2019 0:00:00","29/05/2019 0:00:00","1792","217,6","15693164,35","0","0","",
"29","L07272","FAK201905V00330","27/05/2019 0:00:00","29/05/2019 0:00:00","96","4,32","2062010,82","0","0","",
"29","L07272","FAK201905V00331","27/05/2019 0:00:00","29/05/2019 0:00:00","1504","203,2","13941159,28","0","0","",
"29","L07272","FAK201905V00386","20/05/2019 0:00:00","29/05/2019 0:00:00","1312","193,6","12773155,89","0","0","",
"29","L07272","FAK201904V00306","30/04/2019 0:00:00","06/05/2019 0:00:00","1920","86,4","37965153,37","0","0","",
"29","L07272","FAK201904V00308","30/04/2019 0:00:00","06/05/2019 0:00:00","1312","193,6","12773155,89","0","0","",
"29","L07272","FAK201904V00286","25/04/2019 0:00:00","06/05/2019 0:00:00","832","131,2","8415607,61","0","0","",
"29","L07262","FAK201804V00237","30/04/2018 0:00:00","09/07/2018 0:00:00","13800","1050","48153600","0","0","",
"29","L07262","FAK201804V00238","30/04/2018 0:00:00","09/07/2018 0:00:00","5760","283,2","32102400","0","0","",
"29","L07257","FAK201904V00271","30/04/2019 0:00:00","30/06/2019 0:00:00","6000","1500","64020000","0","0","",
"29","L07257","FAK201902V00129","28/02/2019 0:00:00","30/05/2019 0:00:00","43600","2927,75","136818000","0","0","",
"29","L07257","FAK201811V01084","29/11/2018 0:00:00","30/11/2018 0:00:00","15000","2527,5","122430000","0","0","",
"29","L07257","FAK201810V00970","31/10/2018 0:00:00","30/11/2018 0:00:00","17400","2565,5","114439600","0","0","",
"29","L07257","FAK201808V00693","30/08/2018 0:00:00","16/11/2018 0:00:00","10152","1447,53","74764800","0","0","",
"29","L07257","FAK201801V00074","31/01/2018 0:00:00","18/04/2018 0:00:00","60216","5476,24","246183432","0","0","",
"29","L07262","FAK201804V00244","30/04/2018 0:00:00","09/07/2018 0:00:00","9600","2400","102432000","0","0","",
"29","L07262","FAK201803V00165","29/03/2018 0:00:00","25/05/2018 0:00:00","44120","4776,8","269209600","0","0","",
"29","L07262","FAK201803V00162","28/03/2018 0:00:00","27/08/2018 0:00:00","22560","1128","99264000","0","0","",
"29","L07262","FAK201802V00107","26/02/2018 0:00:00","27/02/2018 0:00:00","960","45,6","7814400","0","0","",
"29","L07262","FAK201802V00106","26/02/2018 0:00:00","19/03/2018 0:00:00","28480","4969,6","243584000","0","0","",
"29","L07262","FAK201802V00100","20/02/2018 0:00:00","21/02/2018 0:00:00","76608","827,3664","56460096","0","0","",
"29","L07262","FAK201802V00097","19/02/2018 0:00:00","19/03/2018 0:00:00","9600","2400","102432000","0","0","",
"29","L07262","FAK201801V00066","30/01/2018 0:00:00","18/02/2018 0:00:00","65856","4339,68","206445703,2","0","0","",
"29","L07262","FAK201801V00040","19/01/2018 0:00:00","18/02/2018 0:00:00","9600","2400","94512000","0","0","",
"29","L07262","FAK201801V00032","18/01/2018 0:00:00","18/02/2018 0:00:00","16000","4000","157520000","0","0","",
"29","L07262","FAK201801V00012","15/01/2018 0:00:00","31/01/2018 0:00:00","9600","2400","94512000","0","0","",
"29","L07237","FAK201808V00591","08/08/2018 0:00:00","07/11/2018 0:00:00","3316","41,22","8925400","0","0","",
"29","L07143","FAK201811V01027","19/11/2018 0:00:00","30/11/2018 0:00:00","15084","2422,2","101122150,8","0","0","",
"29","L07143","FAK201811V01028","19/11/2018 0:00:00","30/11/2018 0:00:00","3888","903,12","40527484,8","0","0","",
"29","L07143","FAK201811V01029","19/11/2018 0:00:00","30/11/2018 0:00:00","3784","627,04","28910684","0","0","",
"29","L07143","FAK201811V01030","19/11/2018 0:00:00","30/11/2018 0:00:00","125792","13267,84","580988496","0","0","",
"29","L07143","FAK201811V00992","06/11/2018 0:00:00","30/11/2018 0:00:00","6984","352,56","23895505,92","0","0","",
"29","L07143","FAK201810V00954","26/10/2018 0:00:00","30/11/2018 0:00:00","94492","12089,25","539516476,4","0","0","",
"29","L07143","FAK201810V00947","25/10/2018 0:00:00","30/11/2018 0:00:00","4096","905,92","41833088","0","0","",
"29","L07143","FAK201810V00941","24/10/2018 0:00:00","30/11/2018 0:00:00","67744","4246","190993853,6","0","0","",
"29","L07143","FAK201810V00882","10/10/2018 0:00:00","16/11/2018 0:00:00","624","36","5049792","0","0","",
"29","L07143","FAK201810V00883","10/10/2018 0:00:00","30/11/2018 0:00:00","7760","1600,16","66807136","0","0","",
"29","L07143","FAK201809V00791","24/09/2018 0:00:00","16/11/2018 0:00:00","132000","14854,1","644339960","0","0","",
"29","L07143","FAK201809V00779","21/09/2018 0:00:00","16/11/2018 0:00:00","6480","699,6","48272928","0","0","",
"29","L07237","FAK201808V00592","08/08/2018 0:00:00","07/11/2018 0:00:00","320","80","3308800","0","0","",
"29","L07237","FAK201807V00509","17/07/2018 0:00:00","17/08/2018 0:00:00","26200","99","25286800","0","0","",
"29","L07237","FAK201806V00394","07/06/2018 0:00:00","25/06/2018 0:00:00","25000","45","13750000","0","0","",
"29","L07273","FAK201808V00640","20/08/2018 0:00:00","23/10/2018 0:00:00","168","12","824841,6","0","0","",
"29","L07273","FAK201808V00641","20/08/2018 0:00:00","23/10/2018 0:00:00","336","43,2","2307043,2","0","0","",
"29","L07273","FAK201808V00644","20/08/2018 0:00:00","23/10/2018 0:00:00","32","8","374528","0","0","",
"29","L07273","FAK201808V00645","20/08/2018 0:00:00","23/10/2018 0:00:00","152","17,6","966257,6","0","0","",
"29","L07273","FAK201808V00646","20/08/2018 0:00:00","23/10/2018 0:00:00","104","15,2","733145,6","0","0","",
"29","L07273","FAK201808V00647","20/08/2018 0:00:00","23/10/2018 0:00:00","48","2,4","233112","0","0","",
"29","L07236","FAK201807V00551","26/07/2018 0:00:00","07/08/2018 0:00:00","480","21,6","4224000","0","0","",
"29","L07273","FAK201808V00637","20/08/2018 0:00:00","23/10/2018 0:00:00","160","20,8","1215280","0","0","",
"29","L00073","FAK201908V00592","05/08/2019 0:00:00","01/01/1900 0:00:00","720","33,6","7197598,32","0","0","",
"29","L07236","FAK201807V00552","26/07/2018 0:00:00","07/08/2018 0:00:00","480","96","5039760","0","0","",
"29","L07273","FAK201808V00638","20/08/2018 0:00:00","23/10/2018 0:00:00","216","33,6","1715313,6","0","0","",
"29","L07107","FAK201908V00642","26/08/2019 0:00:00","01/01/1900 0:00:00","10","0,5","2050000,04","0","0","",
"29","L00028","FAK201908V00658","29/08/2019 0:00:00","01/01/1900 0:00:00","40","20","1399999,92","0","0","",
"29","L07273","FAK201808V00639","20/08/2018 0:00:00","03/09/2018 0:00:00","120","9,6","591729,6","0","0","",
"29","L00027","FAK201805V00263","04/05/2018 0:00:00","15/05/2018 0:00:00","72","3,6","728640","0","0","",
"29","L07273","FAK201808V00643","20/08/2018 0:00:00","23/10/2018 0:00:00","136","23,2","1107673,6","0","0","",
"29","L07273","FAK201808V00628","16/08/2018 0:00:00","23/10/2018 0:00:00","32","8","374528","0","0","",
"29","L07273","FAK201808V00610","14/08/2018 0:00:00","03/09/2018 0:00:00","1440","72","6993360","0","0","",
"29","L07273","FAK201808V00594","08/08/2018 0:00:00","10/08/2018 0:00:00","120","9,6","591729,6","0","0","",
"29","L07236","FAK201807V00493","12/07/2018 0:00:00","12/08/2018 0:00:00","6400","1600","66176000","0","0","",
"29","L00047","FAK201908V00617","15/08/2019 0:00:00","01/01/1900 0:00:00","200","100","6999999,6","0","0","",
"29","L00028","FAK201906V00488","28/06/2019 0:00:00","30/06/2019 0:00:00","40","20","1399999,92","0","0","",
"29","L00028","FAK201904V00230","01/04/2019 0:00:00","04/04/2019 0:00:00","1192","59,6","4577760","0","0","",
"29","L00028","FAK201903V00202","28/03/2019 0:00:00","04/04/2019 0:00:00","912","45,6","3912480","0","0","",
"29","L00028","FAK201902V00094","15/02/2019 0:00:00","27/03/2019 0:00:00","960","43,2","6239999,04","0","0","",
"29","L00028","FAK201812V01161","27/12/2018 0:00:00","18/01/2019 0:00:00","768","34,56","4991999,23","0","0","",
"29","L00028","FAK201811V01011","14/11/2018 0:00:00","30/11/2018 0:00:00","1248","56,16","8264638,8","0","0","",
"29","L00028","FAK201810V00860","05/10/2018 0:00:00","15/10/2018 0:00:00","912","41,04","6080639,14","0","0","",
"29","L00028","FAK201809V00741","13/09/2018 0:00:00","15/10/2018 0:00:00","40","20","1399999,92","0","0","",
"29","L00028","FAK201809V00731","12/09/2018 0:00:00","15/10/2018 0:00:00","960","48","4118400","0","0","",
"29","L00028","FAK201808V00602","13/08/2018 0:00:00","30/08/2018 0:00:00","40","20","1399999,92","0","0","",
"29","L00028","FAK201805V00293","14/05/2018 0:00:00","15/05/2018 0:00:00","1008","50,16","4583040","0","0","",
"29","L00028","FAK201805V00295","14/05/2018 0:00:00","15/05/2018 0:00:00","1170","129","11975755","0","0","",
"29","L00028","FAK201803V00151","19/03/2018 0:00:00","20/03/2018 0:00:00","40","20","1399999,92","0","0","",
"29","L00028","FAK201801V00033","18/01/2018 0:00:00","19/01/2018 0:00:00","100","5","3499999,8","0","0","",
"29","L07107","FAK201909V00734","26/09/2019 0:00:00","01/01/1900 0:00:00","12765","169,5","18214068,62","0","0","",
"29","L07106","FAK201909V00735","26/09/2019 0:00:00","01/01/1900 0:00:00","1026","46,98","13215956,68","0","0","",
"29","L07106","FAK201909V00736","26/09/2019 0:00:00","01/01/1900 0:00:00","750","1,35","536250","0","0","",
"29","L07106","FAK201909V00737","26/09/2019 0:00:00","01/01/1900 0:00:00","1875","3,375","1340625","0","0","",
"29","L07236","FAK201807V00484","09/07/2018 0:00:00","09/08/2018 0:00:00","1440","67,2","11088000","0","0","",
"29","L07236","FAK201807V00485","09/07/2018 0:00:00","09/08/2018 0:00:00","1840","448","19063880","0","0","",
"29","L07236","FAK201804V00234","30/04/2018 0:00:00","16/05/2018 0:00:00","16240","2452","103954400","0","0","",
"29","L07236","FAK201804V00235","30/04/2018 0:00:00","16/05/2018 0:00:00","2448","122,4","10718400","0","0","",
"29","L07236","FAK201803V00157","22/03/2018 0:00:00","12/04/2018 0:00:00","8120","1226","51977200","0","0","",
